Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSMUSG00000041731,Pgm5,Gene Expression,0.028851636571220644,1.5940978048023524e-05,3.269285790433989e-05,220,0.12673623294328257,195
ENSMUSG00000028247,Coq3,Gene Expression,0.028851219199541606,1.744416969029494e-05,3.5696264338224356e-05,1741,0.6766822553851547,1114
ENSMUSG00000021610,Clptm1l,Gene Expression,0.028830327622363473,1.7687405536870315e-05,3.6178699075099287e-05,5200,2.0634977058460944,1850
ENSMUSG00000020620,Abca8b,Gene Expression,0.028829994016649655,1.7513962060844435e-05,3.583529221838248e-05,922,0.3715167840079539,681
ENSMUSG00000036879,Phkb,Gene Expression,0.028820059461623006,1.7517791316867815e-05,3.583933793889692e-05,708,0.29078801488520883,546
ENSMUSG00000037896,Rcor1,Gene Expression,0.028815926034801702,1.783347831718629e-05,3.646977410907631e-05,1853,0.7116177531989797,1137
ENSMUSG00000002017,Fam98a,Gene Expression,0.028815923241924953,1.7848683856458436e-05,3.649701288991797e-05,1915,0.8036181622622808,1225
ENSMUSG00000031666,Rbl2,Gene Expression,0.02880682215179884,1.7956670306684686e-05,3.671394440305991e-05,3583,1.5726155402570818,1661
ENSMUSG00000029307,Dmp1,Gene Expression,0.028803337487603678,1.721120023967515e-05,3.523071155470632e-05,335,0.15113865225842857,294
ENSMUSG00000027848,Olfml3,Gene Expression,0.028794611690371914,1.1762604582798986e-05,2.430385691718193e-05,42,0.022270738955568727,42
ENSMUSG00000033467,Crlf2,Gene Expression,0.02878936282363281,1.803194523786189e-05,3.686395565635995e-05,1307,0.5804942457979871,951
ENSMUSG00000022550,Adck5,Gene Expression,0.028762422373196716,1.8335982923556315e-05,3.748156137495107e-05,952,0.3753449570125438,726
ENSMUSG00000028345,Tex10,Gene Expression,0.02876209628243528,1.8517236759718614e-05,3.784407706981461e-05,2426,0.9683458132685133,1351
ENSMUSG00000006676,Usp19,Gene Expression,0.028747685001110062,1.8650342341386406e-05,3.811208289234527e-05,6440,2.4846027519103906,1947
ENSMUSG00000026511,Srp9,Gene Expression,0.0287334484054177,1.882104415473762e-05,3.845279206951884e-05,6681,2.7066254506319636,1991
ENSMUSG00000017664,Slc35c2,Gene Expression,0.028722145694765756,1.9020402200586872e-05,3.884779138635959e-05,2841,1.1408057351445768,1454
ENSMUSG00000020409,Slu7,Gene Expression,0.028717547869903586,1.9067380680137802e-05,3.893963179844098e-05,3637,1.465268582388971,1665
ENSMUSG00000034292,Traf3ip1,Gene Expression,0.028712198241076764,1.896243923371621e-05,3.8733494200008034e-05,1039,0.4055492550644752,737
ENSMUSG00000022229,Atp12a,Gene Expression,0.02870900010366504,1.2543761738870174e-05,2.5879197992602945e-05,39,0.017431920363014934,39
ENSMUSG00000026563,Tada1,Gene Expression,0.028708891868125558,1.9186687419736614e-05,3.917914687630505e-05,3210,1.3004365539062193,1556
ENSMUSG00000024843,Chka,Gene Expression,0.02870673799489385,1.9214691871161094e-05,3.922805328523151e-05,3472,1.3812432000953467,1587
ENSMUSG00000026848,Tor1b,Gene Expression,0.028700807723886713,1.9254167530791122e-05,3.9304498951041116e-05,2150,0.8578510371809313,1257
ENSMUSG00000019823,Mical1,Gene Expression,0.028689356279101588,1.8920669038191562e-05,3.865225242553395e-05,530,0.26057548441353395,447
ENSMUSG00000054237,Fra10ac1,Gene Expression,0.028682499102675608,1.9387772413947957e-05,3.957305893415472e-05,1105,0.4401359326657752,806
ENSMUSG00000090966,Vmn2r116,Gene Expression,0.028679030269191403,3.971711937111877e-08,9.160973707626822e-08,4,0.0018322715143397187,4
ENSMUSG00000074595,Wfdc6a,Gene Expression,0.02866904045318068,9.773102753074525e-06,2.0264554213811014e-05,40,0.013114988378247374,38
ENSMUSG00000021414,Fam217a,Gene Expression,0.02866728234093188,1.5477514938355696e-05,3.1755817333233615e-05,78,0.02586062157410121,69
ENSMUSG00000025724,Sec11a,Gene Expression,0.02865597940586913,1.986710395707192e-05,4.053433798389623e-05,2930,1.1638720792577113,1479
ENSMUSG00000028878,Fam76a,Gene Expression,0.028641526726802192,2.0043590912566245e-05,4.0881489390807546e-05,3265,1.372637367796361,1578
ENSMUSG00000058498,Rnf207,Gene Expression,0.028641108281420743,1.9419875169512935e-05,3.963440458557418e-05,331,0.13529351283914584,303
ENSMUSG00000096520,Gm3376,Gene Expression,0.02863098513086522,1.754550088040041e-05,3.589223393631171e-05,120,0.06554545884002252,115
ENSMUSG00000030413,Pglyrp1,Gene Expression,0.028630657462879683,1.99092087116437e-05,4.0615961099275655e-05,856,0.44811945038699486,667
ENSMUSG00000041445,Mmrn2,Gene Expression,0.028616422435805797,1.7237752117038596e-05,3.5281330403905966e-05,152,0.08232383192007893,135
ENSMUSG00000015980,Lrrc27,Gene Expression,0.028613373144501155,1.9995193273336653e-05,4.0787074968442174e-05,458,0.18552163745624126,409
ENSMUSG00000038861,Pi4kb,Gene Expression,0.028605769153100653,2.0515582443536573e-05,4.182213751683554e-05,3766,1.5227582283670997,1651
ENSMUSG00000003234,Abcf3,Gene Expression,0.028601676862135883,2.0576425225238282e-05,4.194175068030453e-05,4116,1.6597938973816573,1736
ENSMUSG00000033233,Trim45,Gene Expression,0.02859063989827543,2.0477142163244366e-05,4.174817268679993e-05,759,0.3090327318138218,606
ENSMUSG00000052712,BC004004,Gene Expression,0.028582076585484624,2.0809841392521733e-05,4.2404132950203285e-05,5814,2.3189478816595117,1895
ENSMUSG00000109903,Gm28710,Gene Expression,0.02857943663785077,9.506030562711487e-06,1.9727689377972407e-05,18,0.012319327094889131,18
ENSMUSG00000061306,Slc38a10,Gene Expression,0.028579094692593517,2.0877252004058988e-05,4.253253824429409e-05,2459,1.044011823702909,1387
ENSMUSG00000071655,Ubxn1,Gene Expression,0.028575273040339237,2.0836762502973727e-05,4.2454519683885826e-05,7271,3.138448143527263,2104
ENSMUSG00000020287,Mpg,Gene Expression,0.028574541117132583,2.0801683593196785e-05,4.239197355681804e-05,1049,0.40743780194229823,772
ENSMUSG00000072647,Adam1a,Gene Expression,0.028574073613759958,2.0366397882387588e-05,4.152676554841056e-05,462,0.19688384241080648,389
ENSMUSG00000040506,Ambra1,Gene Expression,0.028568457887361412,2.1038463219102965e-05,4.2842927519318167e-05,3149,1.248258901209669,1536
ENSMUSG00000068335,Dok1,Gene Expression,0.028568121934496545,1.947775807487062e-05,3.974834696455724e-05,224,0.10189292446529234,188
ENSMUSG00000028197,Col24a1,Gene Expression,0.028566433892021008,1.841487949594267e-05,3.763886227349837e-05,110,0.043479801449167535,100
ENSMUSG00000028701,Lurap1,Gene Expression,0.02855424776390882,2.092260289532355e-05,4.261595739714781e-05,732,0.2974810971194076,589
ENSMUSG00000020928,Higd1b,Gene Expression,0.028551851425874,2.0666726643137068e-05,4.212137904138899e-05,536,0.26249167694540393,442
ENSMUSG00000035293,G2e3,Gene Expression,0.02855148895916634,2.111438968266377e-05,4.299302074273035e-05,1195,0.50436045823343,877
ENSMUSG00000047098,Rnf31,Gene Expression,0.02855052630718796,2.1195021354225574e-05,4.314812258015709e-05,1349,0.5426873605481558,959
ENSMUSG00000025574,Tk1,Gene Expression,0.028549838492189457,1.7322433878863563e-05,3.5450903175102335e-05,91,0.04907591951247564,88
ENSMUSG00000001128,Cfp,Gene Expression,0.028547055220752116,2.116917154038056e-05,4.310003236711674e-05,1115,0.4446913560947942,807
ENSMUSG00000037373,Ctbp1,Gene Expression,0.028543830532849913,2.1003515827677788e-05,4.2776261660410493e-05,17017,7.096520907066789,2269
ENSMUSG00000052428,Tmco1,Gene Expression,0.028536796618999473,2.146306901273931e-05,4.3680020142447276e-05,2584,1.0409346218566322,1389
ENSMUSG00000039518,Cdsn,Gene Expression,0.028533636564587343,1.680102501477876e-05,3.4402014187493235e-05,70,0.02754837699451988,67
ENSMUSG00000028452,Vcp,Gene Expression,0.02853189159652812,2.122437438556446e-05,4.320333366040217e-05,15510,6.200357753727021,2233
ENSMUSG00000038506,Dcun1d2,Gene Expression,0.028522258264296156,2.1653326252701888e-05,4.4062583558600096e-05,1851,0.7388030959818868,1153
ENSMUSG00000000290,Itgb2,Gene Expression,0.02852095829016839,2.0358269111175886e-05,4.151456520963917e-05,246,0.13016024888127928,220
ENSMUSG00000024240,Epc1,Gene Expression,0.02851442514280479,2.174913045149829e-05,4.424852557164902e-05,2385,1.0221738847898336,1320
ENSMUSG00000005150,Wdr83,Gene Expression,0.02851352364078136,2.174927528098003e-05,4.424852557164902e-05,1552,0.6202696155974065,1031
ENSMUSG00000029338,Antxr2,Gene Expression,0.028507568804061034,1.9547828537636036e-05,3.9887133895016086e-05,150,0.06161226270244977,133
ENSMUSG00000047141,Zfp654,Gene Expression,0.028504612336470867,2.1913359432357282e-05,4.457298000157433e-05,2073,0.8208524638238623,1274
ENSMUSG00000000823,Zfp512b,Gene Expression,0.028499764628601078,2.175271679072388e-05,4.425087515337838e-05,887,0.36303962670142703,689
ENSMUSG00000111915,Gm3285,Gene Expression,0.02849582536415895,1.4924815489480991e-05,3.064781720632811e-05,39,0.019770772737050153,39
ENSMUSG00000028799,Zfp362,Gene Expression,0.028488858300187325,2.2126529998667266e-05,4.500185060790425e-05,2443,1.0699642730949657,1408
ENSMUSG00000044361,BC024139,Gene Expression,0.02848551539572833,1.9211043912115144e-05,3.92247438053653e-05,115,0.05580693897853686,104
ENSMUSG00000094186,Gm1553,Gene Expression,0.028477956954041064,7.659307112994895e-06,1.5982630068004874e-05,19,0.00980300471336482,19
ENSMUSG00000031862,Atp13a1,Gene Expression,0.028475468985398225,2.235403373518352e-05,4.545500271548508e-05,2759,1.0900524761437969,1476
ENSMUSG00000041733,Coq5,Gene Expression,0.028458254727782704,2.2602885016320684e-05,4.595136367641957e-05,3714,1.5263314809014998,1692
ENSMUSG00000055978,Fut2,Gene Expression,0.028436670684012046,1.772223890728064e-05,3.624611787504702e-05,67,0.030955225883516905,66
ENSMUSG00000025465,Echs1,Gene Expression,0.02842775855274883,2.3031286912500448e-05,4.6812463431436684e-05,4269,1.8317336465127734,1788
ENSMUSG00000028443,Nudt2,Gene Expression,0.02841735084777189,2.313108598106517e-05,4.700050146005598e-05,1488,0.6013621965596757,1016
ENSMUSG00000024400,Wdr33,Gene Expression,0.028416570617136334,2.315434252908588e-05,4.70428174932147e-05,6719,2.647644646553516,1999
ENSMUSG00000063383,Zfp947,Gene Expression,0.028415983407783313,1.3617605889360007e-05,2.8017000762374535e-05,42,0.021545722531731874,42
ENSMUSG00000027073,Prg2,Gene Expression,0.0284043694574066,9.583125540002513e-06,1.988341861800457e-05,19,0.009676404154203623,19
ENSMUSG00000034023,Fancd2,Gene Expression,0.02840286455661709,2.0905258208747668e-05,4.2585111247966825e-05,139,0.06307382977625406,133
ENSMUSG00000016308,Ube2a,Gene Expression,0.028400951933179628,2.3470078782450443e-05,4.76692867965975e-05,4511,1.7647725447296247,1747
ENSMUSG00000049164,Zfp518a,Gene Expression,0.028400389401776294,2.2936752526181436e-05,4.662521374859907e-05,538,0.21685184949099745,462
ENSMUSG00000041187,Prkd2,Gene Expression,0.0283982983633504,2.3053012904838965e-05,4.685170192548243e-05,625,0.2652704142679915,506
ENSMUSG00000073423,Zfp414,Gene Expression,0.028383301570601354,2.367110686929408e-05,4.80674984401447e-05,1471,0.6102819347420145,984
ENSMUSG00000038733,Wdr26,Gene Expression,0.028381368178838653,2.3630282580011652e-05,4.7989634640401454e-05,8539,3.5382376112348193,2106
ENSMUSG00000032560,Dnajc13,Gene Expression,0.02837919662127563,2.378838928085436e-05,4.8285390115701024e-05,2219,0.8673607703747302,1275
ENSMUSG00000021326,Trim27,Gene Expression,0.02837038874558445,2.3739784050791357e-05,4.8196842315454715e-05,1019,0.42615113703841384,782
ENSMUSG00000034820,Cpsf7,Gene Expression,0.02836438267033019,2.402197178308363e-05,4.874928669738196e-05,4188,1.709434972026161,1751
ENSMUSG00000038127,Ccdc50,Gene Expression,0.028362682434408162,2.403369124182042e-05,4.876284262022529e-05,2356,1.031494567805507,1354
ENSMUSG00000004508,Gab2,Gene Expression,0.028352651199163074,2.397585251356915e-05,4.866079683718828e-05,868,0.38690127305815425,680
ENSMUSG00000040296,Ddx58,Gene Expression,0.028338603433637238,2.323085094491084e-05,4.7193305425773106e-05,306,0.14007627406560974,267
ENSMUSG00000025911,Adhfe1,Gene Expression,0.028331204519231393,2.4024675656209027e-05,4.874966166498449e-05,567,0.29517966660713507,487
ENSMUSG00000040093,Bmf,Gene Expression,0.02832053147782977,2.3337217310182012e-05,4.7404411607708856e-05,305,0.13864718229469208,254
ENSMUSG00000046879,Irgm1,Gene Expression,0.0283031564902254,2.4039345309478932e-05,4.876920121910434e-05,453,0.1999588647667848,382
ENSMUSG00000017858,Ift52,Gene Expression,0.028302161748131386,2.5015983590170876e-05,5.073457497767625e-05,2091,0.8236111985187176,1247
ENSMUSG00000079104,Prps1l3,Gene Expression,0.02830170526839116,2.502784596658536e-05,5.075331396262809e-05,2619,0.999455499006575,1371
ENSMUSG00000040128,Pnrc1,Gene Expression,0.028287937475644873,2.516369735539037e-05,5.102345674994912e-05,6740,2.828377768324922,2044
ENSMUSG00000025408,Ddit3,Gene Expression,0.02828657266929271,2.5287846504351563e-05,5.125907673114187e-05,3146,1.3255331230098308,1572
ENSMUSG00000027133,Nop10,Gene Expression,0.02828563193916503,2.5290763769669766e-05,5.1259620912300936e-05,2399,0.924974252718425,1324
ENSMUSG00000037997,Parp11,Gene Expression,0.028284037625706863,2.5272638135565018e-05,5.1233615461916426e-05,1618,0.657760237029795,1072
ENSMUSG00000019774,Mtrf1l,Gene Expression,0.028261312924507596,2.5519123570072466e-05,5.170621707968196e-05,1052,0.431355820674756,808
ENSMUSG00000071715,Ncf4,Gene Expression,0.028260536453203776,2.2146821104351844e-05,4.5038386087790764e-05,97,0.04957883642295536,96
ENSMUSG00000017286,Glod4,Gene Expression,0.028252660889549502,2.5811642938133872e-05,5.2282490489718094e-05,4569,1.9550610209357386,1839
ENSMUSG00000033918,Parl,Gene Expression,0.028246018812847717,2.5421884805698625e-05,5.1514587932971705e-05,564,0.2194899648214783,478
ENSMUSG00000004043,Stat5a,Gene Expression,0.028240363099826787,2.4130743758732365e-05,4.8949491951675965e-05,233,0.09617037774527205,193
ENSMUSG00000054675,Tmem119,Gene Expression,0.028238724971767704,2.5257806417933182e-05,5.1208912498673954e-05,466,0.24974638855092565,398
ENSMUSG00000028330,Ncbp1,Gene Expression,0.028236966753231042,2.610576184913782e-05,5.286164102799154e-05,4163,1.6810108745281769,1721
ENSMUSG00000036282,Naa30,Gene Expression,0.028235793660582834,2.612469213536528e-05,5.28944383975297e-05,3547,1.414969971603632,1615
ENSMUSG00000048347,Pcdhb18,Gene Expression,0.028234066153472497,2.5854142293502136e-05,5.236309384237084e-05,794,0.3121691109309523,620
ENSMUSG00000015627,Gata5,Gene Expression,0.02823299659847886,1.6380139750360456e-05,3.356151026458185e-05,33,0.017564461864319952,33
ENSMUSG00000023020,Cox14,Gene Expression,0.02822625954495392,2.6223773938349737e-05,5.308394071704436e-05,6914,2.733911403781993,1974
ENSMUSG00000049321,Zfp2,Gene Expression,0.028217662355124646,2.6411994341835054e-05,5.3453766419492986e-05,1872,0.7709889964570513,1193
ENSMUSG00000027167,Elp4,Gene Expression,0.02821274106538846,2.639785896119129e-05,5.3430746429973205e-05,1209,0.5172479531602135,899
ENSMUSG00000037926,Ssh2,Gene Expression,0.028209548634581694,2.656254822785975e-05,5.3735985083163485e-05,2819,1.1913242022216757,1481
ENSMUSG00000022383,Ppara,Gene Expression,0.028208386328635517,2.5707098226357417e-05,5.207618181476695e-05,433,0.2084388105927087,365
ENSMUSG00000059811,Atl2,Gene Expression,0.028206652215383494,2.6620222948414707e-05,5.38470319324471e-05,4074,1.6290537996171477,1708
ENSMUSG00000027641,Rbl1,Gene Expression,0.02820473869814047,2.3722744120435735e-05,4.8167300830833316e-05,138,0.07283571346518669,134
ENSMUSG00000060510,Zfp266,Gene Expression,0.028197390164700038,2.6781020533883648e-05,5.416662932396701e-05,3752,1.4976052999265475,1656
ENSMUSG00000032215,Rsl24d1,Gene Expression,0.02818706837325923,2.6962772975425153e-05,5.4511448247015e-05,2887,1.1731432802666542,1491
ENSMUSG00000008398,Elk3,Gene Expression,0.02818523414015792,2.6441600819326894e-05,5.350808941290537e-05,713,0.32869857980856015,557
ENSMUSG00000020386,Sar1b,Gene Expression,0.028180292900857502,2.703941736070803e-05,5.466069202595026e-05,5605,2.23245313612079,1905
ENSMUSG00000026851,BC005624,Gene Expression,0.02817728794177525,2.7113082568641644e-05,5.480388279385347e-05,4876,1.9654594900143016,1843
ENSMUSG00000029185,Fam114a1,Gene Expression,0.028177254346168995,2.561767267317272e-05,5.190046080100905e-05,285,0.12553977227030264,230
ENSMUSG00000018160,Med1,Gene Expression,0.028163379593496442,2.737369636474085e-05,5.5319107356982553e-05,2961,1.171009649625362,1487
ENSMUSG00000003604,Aven,Gene Expression,0.028158115980271143,2.6893410863815248e-05,5.437689761117466e-05,610,0.2689562690995911,528
ENSMUSG00000028943,Espn,Gene Expression,0.028157250970838137,1.7117905847463533e-05,3.504344800170467e-05,38,0.017244841865223397,37
ENSMUSG00000031516,Dctn6,Gene Expression,0.02813751972377415,2.780674947411299e-05,5.616939093923504e-05,5944,2.375756087965845,1914
ENSMUSG00000017307,Acot8,Gene Expression,0.0281363587258515,2.7859648120909242e-05,5.6260868568087916e-05,2288,0.9263020586940377,1318
ENSMUSG00000062040,Zfp27,Gene Expression,0.02813274096359925,2.7860061155848825e-05,5.6260868568087916e-05,1606,0.6400231010477018,1076
ENSMUSG00000034773,BC030867,Gene Expression,0.028127080653669045,2.2474817784168266e-05,4.569580518588194e-05,69,0.031109285217469033,65
ENSMUSG00000039813,Tbc1d2,Gene Expression,0.02812579618076866,2.3087044552561053e-05,4.691593890382878e-05,101,0.0332330035512302,86
ENSMUSG00000074182,Znhit6,Gene Expression,0.028125118827654904,2.802476025354217e-05,5.658755847522413e-05,1687,0.6900718198782204,1112
ENSMUSG00000028070,Naxe,Gene Expression,0.028123461504418995,2.8102980457855864e-05,5.6727743592409165e-05,4009,1.6008107956030497,1700
ENSMUSG00000048379,Socs4,Gene Expression,0.028118986570213955,2.8102885712089076e-05,5.6727743592409165e-05,1704,0.7518443908728117,1142
ENSMUSG00000051499,Zfp786,Gene Expression,0.028112893425044614,2.7628706514626344e-05,5.5816967164740475e-05,455,0.16652157040897436,385
ENSMUSG00000048546,Tob2,Gene Expression,0.02811243191269172,2.821907403638413e-05,5.6956145259919234e-05,2214,1.0144927523646403,1335
ENSMUSG00000032403,2300009A05Rik,Gene Expression,0.028107581719887906,2.8338164983043868e-05,5.7190548415044835e-05,2012,0.8223641577155155,1194
ENSMUSG00000028221,Pip4p2,Gene Expression,0.02809952854076103,2.852141520737206e-05,5.754837108675467e-05,4329,1.7723056908218933,1752
ENSMUSG00000043019,Edem3,Gene Expression,0.02809902038377189,2.855592917483385e-05,5.7605998268673476e-05,3587,1.4607064962150886,1628
ENSMUSG00000030057,Cnbp,Gene Expression,0.028095116034982843,2.7623879390370476e-05,5.58130417584516e-05,27786,11.288787880989487,2291
ENSMUSG00000024965,Fermt3,Gene Expression,0.02809414519636397,2.652476242404056e-05,5.366515446210485e-05,188,0.10285332368859308,181
ENSMUSG00000031901,Dus2,Gene Expression,0.028088127009713276,2.8503506948940327e-05,5.751823425191796e-05,955,0.3856848508197753,735
